15,-1,973,550,44,136,1,-1,-1,-1
15,-1,1015,542,66,140,1,-1,-1,-1
15,-1,1064,483,43,120,1,-1,-1,-1
15,-1,1106,481,46,122,1,-1,-1,-1
15,-1,1302,457,32,113,1,-1,-1,-1
15,-1,1383,433,32,108,1,-1,-1,-1
15,-1,1422,424,32,106,1,-1,-1,-1
15,-1,1404,458,48,107,1,-1,-1,-1
15,-1,1442,450,44,122,1,-1,-1,-1
15,-1,1428,449,38,108,1,-1,-1,-1
15,-1,1477,447,29,119,1,-1,-1,-1
15,-1,1487,447,26,119,1,-1,-1,-1
15,-1,1500,444,37,121,1,-1,-1,-1
15,-1,1534,443,39,116,1,-1,-1,-1
15,-1,473,381,12,11,1,-1,-1,-1
16,-1,153,519,51,130,1,-1,-1,-1
16,-1,480,565,44,141,1,-1,-1,-1
16,-1,580,517,41,124,1,-1,-1,-1
16,-1,480,433,35,113,1,-1,-1,-1
16,-1,557,302,31,84,1,-1,-1,-1
16,-1,975,550,42,136,1,-1,-1,-1
16,-1,1016,542,67,140,1,-1,-1,-1
16,-1,1062,483,45,120,1,-1,-1,-1
16,-1,1107,481,45,121,1,-1,-1,-1
16,-1,1303,457,31,113,1,-1,-1,-1
16,-1,1382,432,32,108,1,-1,-1,-1
16,-1,1423,424,30,106,1,-1,-1,-1
16,-1,1404,458,45,107,1,-1,-1,-1
16,-1,1441,450,45,121,1,-1,-1,-1
16,-1,1428,448,38,108,1,-1,-1,-1
16,-1,1476,447,29,119,1,-1,-1,-1
16,-1,1487,447,28,118,1,-1,-1,-1
16,-1,1500,444,35,120,1,-1,-1,-1
16,-1,1534,442,39,117,1,-1,-1,-1
16,-1,473,381,12,11,1,-1,-1,-1
17,-1,154,519,52,130,1,-1,-1,-1
17,-1,481,565,43,141,1,-1,-1,-1
17,-1,581,517,39,123,1,-1,-1,-1
17,-1,481,433,34,113,1,-1,-1,-1
17,-1,557,302,31,84,1,-1,-1,-1
17,-1,978,550,40,136,1,-1,-1,-1
17,-1,1018,542,68,140,1,-1,-1,-1
17,-1,1061,483,47,120,1,-1,-1,-1
17,-1,1107,481,45,120,1,-1,-1,-1
17,-1,1305,457,30,113,1,-1,-1,-1
17,-1,1382,432,33,108,1,-1,-1,-1
17,-1,1425,424,29,105,1,-1,-1,-1
17,-1,1404,458,42,108,1,-1,-1,-1
17,-1,1440,451,46,121,1,-1,-1,-1
17,-1,1428,447,38,109,1,-1,-1,-1
17,-1,1475,447,29,119,1,-1,-1,-1
17,-1,1486,447,29,118,1,-1,-1,-1
17,-1,1499,445,33,120,1,-1,-1,-1
17,-1,1535,441,39,117,1,-1,-1,-1
17,-1,473,381,12,11,1,-1,-1,-1
18,-1,153,518,51,130,1,-1,-1,-1
18,-1,481,565,43,141,1,-1,-1,-1
18,-1,580,517,40,123,1,-1,-1,-1
18,-1,482,433,32,113,1,-1,-1,-1
18,-1,557,302,31,84,1,-1,-1,-1
18,-1,979,550,42,136,1,-1,-1,-1
18,-1,1020,542,68,140,1,-1,-1,-1
18,-1,1061,483,47,119,1,-1,-1,-1
18,-1,1108,480,45,119,1,-1,-1,-1
18,-1,1305,457,30,113,1,-1,-1,-1
18,-1,1381,432,33,108,1,-1,-1,-1
18,-1,1425,424,29,105,1,-1,-1,-1
18,-1,1404,458,42,108,1,-1,-1,-1
18,-1,1439,450,44,121,1,-1,-1,-1
18,-1,1428,447,38,109,1,-1,-1,-1
18,-1,1474,447,30,119,1,-1,-1,-1
18,-1,1485,447,29,118,1,-1,-1,-1
18,-1,1499,444,33,120,1,-1,-1,-1
18,-1,1535,441,38,117,1,-1,-1,-1
18,-1,473,381,12,11,1,-1,-1,-1
19,-1,153,518,51,130,1,-1,-1,-1
19,-1,481,565,43,141,1,-1,-1,-1
19,-1,579,517,42,123,1,-1,-1,-1
19,-1,484,433,31,113,1,-1,-1,-1
19,-1,557,302,30,83,1,-1,-1,-1
19,-1,981,550,44,136,1,-1,-1,-1
19,-1,1021,542,68,140,1,-1,-1,-1
19,-1,1061,482,47,118,1,-1,-1,-1
19,-1,1108,480,46,119,1,-1,-1,-1
19,-1,1305,457,29,112,1,-1,-1,-1
19,-1,1381,432,33,109,1,-1,-1,-1
19,-1,1424,424,29,105,1,-1,-1,-1
19,-1,1403,458,42,109,1,-1,-1,-1
19,-1,1439,450,42,121,1,-1,-1,-1
19,-1,1429,447,38,109,1,-1,-1,-1
19,-1,1472,447,31,119,1,-1,-1,-1
19,-1,1485,447,29,118,1,-1,-1,-1
19,-1,1499,444,34,120,1,-1,-1,-1
19,-1,1536,441,38,117,1,-1,-1,-1
19,-1,472,381,12,11,1,-1,-1,-1
20,-1,153,517,51,130,1,-1,-1,-1
20,-1,481,565,44,141,1,-1,-1,-1
20,-1,577,516,43,123,1,-1,-1,-1
20,-1,485,433,30,113,1,-1,-1,-1
20,-1,557,302,30,83,1,-1,-1,-1
20,-1,982,551,47,136,1,-1,-1,-1
20,-1,1023,542,68,140,1,-1,-1,-1
20,-1,1061,482,47,116,1,-1,-1,-1
20,-1,1108,479,47,118,1,-1,-1,-1
20,-1,1306,457,28,112,1,-1,-1,-1
20,-1,1380,432,34,109,1,-1,-1,-1
20,-1,1424,424,29,105,1,-1,-1,-1
20,-1,1403,457,43,109,1,-1,-1,-1
20,-1,1438,450,39,122,1,-1,-1,-1
20,-1,1429,447,38,109,1,-1,-1,-1
20,-1,1470,447,32,119,1,-1,-1,-1
20,-1,1485,447,28,118,1,-1,-1,-1
20,-1,1498,444,35,119,1,-1,-1,-1
20,-1,1536,441,38,117,1,-1,-1,-1
20,-1,472,381,12,11,1,-1,-1,-1
21,-1,152,516,50,130,1,-1,-1,-1
21,-1,481,565,44,141,1,-1,-1,-1
21,-1,575,516,45,123,1,-1,-1,-1
21,-1,487,433,28,114,1,-1,-1,-1
21,-1,557,302,30,83,1,-1,-1,-1
21,-1,985,551,51,136,1,-1,-1,-1
21,-1,1026,543,68,139,1,-1,-1,-1
21,-1,1062,481,48,114,1,-1,-1,-1
21,-1,1108,478,48,117,1,-1,-1,-1
21,-1,1307,457,27,112,1,-1,-1,-1
21,-1,1379,432,35,110,1,-1,-1,-1
21,-1,1424,424,30,105,1,-1,-1,-1
21,-1,1402,457,43,110,1,-1,-1,-1
21,-1,1437,450,34,122,1,-1,-1,-1
21,-1,1430,447,38,109,1,-1,-1,-1
21,-1,1467,447,35,120,1,-1,-1,-1
21,-1,1485,447,28,118,1,-1,-1,-1
21,-1,1498,444,36,119,1,-1,-1,-1
21,-1,1537,440,37,118,1,-1,-1,-1
21,-1,472,381,12,11,1,-1,-1,-1
22,-1,152,516,50,130,1,-1,-1,-1
22,-1,481,565,44,141,1,-1,-1,-1
22,-1,575,516,45,123,1,-1,-1,-1
22,-1,487,433,28,114,1,-1,-1,-1
22,-1,557,302,30,83,1,-1,-1,-1
22,-1,985,551,51,136,1,-1,-1,-1
22,-1,1026,543,68,139,1,-1,-1,-1
22,-1,1062,481,47,114,1,-1,-1,-1
22,-1,1108,478,48,117,1,-1,-1,-1
22,-1,1307,457,27,112,1,-1,-1,-1
22,-1,1380,432,34,110,1,-1,-1,-1
22,-1,1424,424,30,105,1,-1,-1,-1
22,-1,1403,457,43,110,1,-1,-1,-1
22,-1,1437,450,34,122,1,-1,-1,-1
22,-1,1431,447,38,109,1,-1,-1,-1
22,-1,1467,447,34,120,1,-1,-1,-1
22,-1,1484,447,28,118,1,-1,-1,-1
22,-1,1498,444,36,119,1,-1,-1,-1
22,-1,1537,440,37,118,1,-1,-1,-1
22,-1,471,381,12,11,1,-1,-1,-1
23,-1,152,516,49,130,1,-1,-1,-1
23,-1,481,565,44,141,1,-1,-1,-1
23,-1,575,516,45,122,1,-1,-1,-1
23,-1,487,433,29,114,1,-1,-1,-1
23,-1,557,302,30,83,1,-1,-1,-1
23,-1,986,551,53,136,1,-1,-1,-1
23,-1,1028,543,66,139,1,-1,-1,-1
23,-1,1063,480,46,111,1,-1,-1,-1
23,-1,1108,478,50,116,1,-1,-1,-1
23,-1,1305,456,28,112,1,-1,-1,-1
23,-1,1381,432,33,110,1,-1,-1,-1
23,-1,1422,424,30,106,1,-1,-1,-1
23,-1,1406,456,41,111,1,-1,-1,-1
23,-1,1437,451,33,122,1,-1,-1,-1
23,-1,1434,447,36,109,1,-1,-1,-1
23,-1,1467,447,33,120,1,-1,-1,-1
23,-1,1482,447,27,118,1,-1,-1,-1
23,-1,1497,444,36,119,1,-1,-1,-1
23,-1,1537,440,36,118,1,-1,-1,-1
23,-1,471,381,12,11,1,-1,-1,-1
24,-1,152,516,49,130,1,-1,-1,-1
24,-1,481,565,44,141,1,-1,-1,-1
24,-1,575,516,45,121,1,-1,-1,-1
24,-1,487,433,30,114,1,-1,-1,-1
24,-1,556,302,30,83,1,-1,-1,-1
24,-1,986,551,54,136,1,-1,-1,-1
24,-1,1030,543,64,139,1,-1,-1,-1
24,-1,1064,480,45,108,1,-1,-1,-1
24,-1,1107,478,53,116,1,-1,-1,-1
24,-1,1303,456,28,112,1,-1,-1,-1
24,-1,1382,432,31,110,1,-1,-1,-1
24,-1,1420,424,31,106,1,-1,-1,-1
24,-1,1409,456,39,111,1,-1,-1,-1
24,-1,1437,452,33,121,1,-1,-1,-1
24,-1,1437,447,33,109,1,-1,-1,-1
24,-1,1467,447,31,121,1,-1,-1,-1
24,-1,1480,446,26,118,1,-1,-1,-1
24,-1,1495,444,37,119,1,-1,-1,-1
24,-1,1538,440,35,118,1,-1,-1,-1
24,-1,471,381,12,11,1,-1,-1,-1
25,-1,152,516,48,130,1,-1,-1,-1
25,-1,481,565,44,141,1,-1,-1,-1
25,-1,575,516,45,121,1,-1,-1,-1
25,-1,487,433,31,114,1,-1,-1,-1
25,-1,556,302,30,83,1,-1,-1,-1
25,-1,987,551,55,136,1,-1,-1,-1
25,-1,1033,543,62,139,1,-1,-1,-1
25,-1,1065,479,44,105,1,-1,-1,-1
25,-1,1106,478,55,116,1,-1,-1,-1
25,-1,1302,455,29,112,1,-1,-1,-1
25,-1,1382,432,30,110,1,-1,-1,-1
25,-1,1419,424,32,106,1,-1,-1,-1
25,-1,1411,455,37,111,1,-1,-1,-1
25,-1,1438,453,32,120,1,-1,-1,-1
25,-1,1440,448,31,109,1,-1,-1,-1
25,-1,1467,447,30,121,1,-1,-1,-1
25,-1,1478,446,25,118,1,-1,-1,-1
25,-1,1494,444,37,119,1,-1,-1,-1
25,-1,1539,440,35,118,1,-1,-1,-1
25,-1,471,381,12,11,1,-1,-1,-1
26,-1,152,516,47,130,1,-1,-1,-1
26,-1,481,565,43,141,1,-1,-1,-1
26,-1,575,516,46,120,1,-1,-1,-1
26,-1,487,433,32,114,1,-1,-1,-1
26,-1,555,302,30,83,1,-1,-1,-1
26,-1,988,551,56,136,1,-1,-1,-1
26,-1,1035,543,61,139,1,-1,-1,-1
26,-1,1066,479,43,103,1,-1,-1,-1
26,-1,1106,478,58,116,1,-1,-1,-1
26,-1,1300,455,30,112,1,-1,-1,-1
26,-1,1383,432,28,110,1,-1,-1,-1
26,-1,1417,424,32,106,1,-1,-1,-1
26,-1,1414,455,35,111,1,-1,-1,-1
26,-1,1438,454,31,120,1,-1,-1,-1
26,-1,1443,448,28,109,1,-1,-1,-1
26,-1,1467,448,28,122,1,-1,-1,-1
26,-1,1476,446,24,118,1,-1,-1,-1
26,-1,1493,444,37,119,1,-1,-1,-1
26,-1,1539,440,34,118,1,-1,-1,-1
26,-1,471,381,12,11,1,-1,-1,-1
27,-1,152,516,46,130,1,-1,-1,-1
27,-1,481,565,43,141,1,-1,-1,-1
27,-1,575,516,46,118,1,-1,-1,-1
27,-1,487,433,34,114,1,-1,-1,-1
27,-1,554,302,30,83,1,-1,-1,-1
27,-1,989,551,58,136,1,-1,-1,-1
27,-1,1038,543,58,139,1,-1,-1,-1
27,-1,1067,478,42,98,1,-1,-1,-1
27,-1,1105,478,62,116,1,-1,-1,-1
27,-1,1298,454,31,112,1,-1,-1,-1
27,-1,1385,432,26,110,1,-1,-1,-1
27,-1,1414,425,33,107,1,-1,-1,-1
27,-1,1419,454,32,112,1,-1,-1,-1
27,-1,1439,455,30,119,1,-1,-1,-1
27,-1,1447,448,25,109,1,-1,-1,-1
27,-1,1467,448,26,123,1,-1,-1,-1
27,-1,1473,445,22,118,1,-1,-1,-1
27,-1,1492,444,38,119,1,-1,-1,-1
27,-1,1540,440,33,118,1,-1,-1,-1
27,-1,470,381,12,11,1,-1,-1,-1
28,-1,152,515,47,130,1,-1,-1,-1
28,-1,480,565,43,141,1,-1,-1,-1
28,-1,575,516,46,119,1,-1,-1,-1
28,-1,487,433,34,114,1,-1,-1,-1
28,-1,554,302,30,83,1,-1,-1,-1
28,-1,991,550,56,136,1,-1,-1,-1
28,-1,1038,543,58,139,1,-1,-1,-1
28,-1,1067,478,42,98,1,-1,-1,-1
28,-1,1105,477,61,116,1,-1,-1,-1
28,-1,1297,454,31,112,1,-1,-1,-1
28,-1,1385,432,26,110,1,-1,-1,-1
28,-1,1414,425,33,107,1,-1,-1,-1
28,-1,1419,454,33,112,1,-1,-1,-1
28,-1,1438,455,30,119,1,-1,-1,-1
28,-1,1448,448,25,109,1,-1,-1,-1
28,-1,1467,448,26,123,1,-1,-1,-1
28,-1,1473,445,22,118,1,-1,-1,-1
28,-1,1491,444,38,119,1,-1,-1,-1
28,-1,1540,440,33,118,1,-1,-1,-1
28,-1,470,381,12,11,1,-1,-1,-1
29,-1,151,515,48,130,1,-1,-1,-1
29,-1,480,565,44,141,1,-1,-1,-1
29,-1,575,515,47,120,1,-1,-1,-1
29,-1,487,433,34,114,1,-1,-1,-1
29,-1,554,302,30,83,1,-1,-1,-1
29,-1,994,549,52,136,1,-1,-1,-1
29,-1,1039,543,59,140,1,-1,-1,-1
29,-1,1066,478,43,98,1,-1,-1,-1
